Mindat_id,Deposit_type,age_category,litho_class,Latitude,Longitude,age_midpoint_ma,lithology_A_class,lithology_A_status,lithology_A_source
207355.0,Porphyry,Unknown,carbonate,62.051111,-141.21805,,carbonate,resolved,Macrostrat_original
207467.0,IOCG,Unknown,siliciclastic,67.516666666667,20.9,,siliciclastic,resolved,Macrostrat_original
207910.0,VMS,Precambrian,volcanic,49.4530555556,-78.3525,2728.0,volcanic,resolved,Macrostrat_original
207911.0,VMS,Precambrian,metamorphic,49.6833333333,-78.95,3250.0,metamorphic,resolved,Macrostrat_original
208266.0,Porphyry,Mesozoic,other,17.3333333333,101.5,230.0,other,other,Macrostrat_original
208267.0,Porphyry,Mesozoic,other,17.5,101.666666667,230.0,other,other,Macrostrat_original
208268.0,Porphyry,Mesozoic,other,18.1166666667,102.083333333,226.3,other,other,Macrostrat_original
208271.0,Porphyry,Paleozoic,volcanic,49.1333333333,103.65,308.5,volcanic,resolved,Macrostrat_original
208273.0,Porphyry,Paleozoic,other,45.7833333333,100.6,308.5,other,other,Macrostrat_original
208275.0,Porphyry,Paleozoic,other,48.5833333333,97.7833333333,258.5,other,other,Macrostrat_original
208276.0,Porphyry,Paleozoic,felsic,44.2333333333,108.033333333,308.5,felsic,resolved,Macrostrat_original
208277.0,Porphyry,Unknown,felsic,44.5741666667,109.435555556,,felsic,resolved,Macrostrat_original
208279.0,Porphyry,Paleozoic,felsic,44.1666666667,107.5,294.5,felsic,resolved,Macrostrat_original
208280.0,Porphyry,Unknown,other,48.775,104.21126,,other,other,Macrostrat_original
208328.0,Porphyry,Cenozoic,other,8.4875,-77.3211111111,48.0,other,other,Macrostrat_original
208330.0,Porphyry,Cenozoic,metamorphic,7.05,-76.75,55.0,metamorphic,resolved,Macrostrat_original
208331.0,Porphyry,Cenozoic,metamorphic,2.1,-76.8833333333,17.0,metamorphic,resolved,Macrostrat_original
208332.0,Porphyry,Mesozoic,volcanic,7.31666666667,-72.8666666667,144.0,volcanic,resolved,Macrostrat_original
208333.0,Porphyry,Paleozoic,other,46.95157188965,79.864566853136,333.0,other,other,Macrostrat_original
208334.0,Porphyry,Paleozoic,felsic,48.6833333333,73.7,308.5,felsic,resolved,Macrostrat_original
208335.0,Porphyry,Paleozoic,felsic,51.7666666667,61.75,312.0,felsic,resolved,Macrostrat_original
208336.0,Porphyry,Paleozoic,other,51.95,72.3333333333,445.0,other,other,Macrostrat_original
208337.0,Porphyry,Unknown,other,53.0166666667,62.5666666667,,other,other,Macrostrat_original
208338.0,Porphyry,Unknown,mafic,48.924797990484,58.673687628615,,mafic,resolved,Macrostrat_original
208339.0,Porphyry,Paleozoic,volcanic,44.45,78.4333333333,422.0,volcanic,resolved,Macrostrat_original
208340.0,Porphyry,Unknown,felsic,46.65,73.6333333333,,felsic,resolved,Macrostrat_original
208341.0,Porphyry,Paleozoic,volcanic,43.62,74.2666666667,400.5,volcanic,resolved,Macrostrat_original
208343.0,Porphyry,Cenozoic,felsic,49.368737,75.708303,43.0,felsic,resolved,Macrostrat_original
208346.0,Porphyry,Paleozoic,other,50.1619444444,76.1619444444,292.0,other,other,Macrostrat_original
208348.0,Porphyry,Paleozoic,other,47.5333333333,84.4166666667,312.5,other,other,Macrostrat_original
208390.0,Porphyry,Paleozoic,felsic,48.2263888889,76.2719444444,308.5,felsic,resolved,Macrostrat_original
208391.0,Porphyry,Paleozoic,volcanic,47.1844444444,74.7113888889,319.05,volcanic,resolved,Macrostrat_original
208392.0,Porphyry,Paleozoic,metamorphic,52.8833333333,61.4166666667,301.0,metamorphic,resolved,Macrostrat_original
208393.0,Porphyry,Unknown,volcanic,47.5,75.1,,volcanic,resolved,Macrostrat_original
208394.0,Porphyry,Unknown,felsic,46.6,74.4166666667,,felsic,resolved,Macrostrat_original
208396.0,Porphyry,Unknown,felsic,46.2563888889,73.1983333333,,felsic,resolved,Macrostrat_original
208397.0,Porphyry,Paleozoic,felsic,47.9166666667,79.3333333333,302.0,felsic,resolved,Macrostrat_original
208398.0,Porphyry,Paleozoic,other,47.3833333333,75.2333333333,293.5,other,other,Macrostrat_original
208474.0,Porphyry,Cenozoic,volcanic,-6.88333320617676,146.449996948242,9.0,volcanic,resolved,Macrostrat_original
208475.0,Porphyry,Cenozoic,mafic,-5.75,145.166666667,7.0,mafic,resolved,Macrostrat_original
208477.0,Porphyry,Precambrian,felsic,-5.71666666667,150.016666667,1886.0,felsic,resolved,Macrostrat_original
208478.0,Porphyry,Mesozoic,other,-5.98333333333,150.466666667,141.8,other,other,Macrostrat_original
208484.0,Porphyry,Cenozoic,other,16.8583333333,120.783333333,1.35,other,other,Macrostrat_original
208930.0,Porphyry,Cenozoic,other,16.3833333333,120.983333333,20.6,other,other,Macrostrat_original
208931.0,Porphyry,Cenozoic,other,7.16666666667,125.991666667,10.65,other,other,Macrostrat_original
208932.0,Porphyry,Cenozoic,volcanic,6.475,125.05,3.95,volcanic,resolved,Macrostrat_original
208933.0,Porphyry,Unknown,other,7.93333333333,123.3,,other,other,Macrostrat_original
208934.0,Porphyry,Mesozoic,other,8.12222222222,126.381666667,94.5,other,other,Macrostrat_original
208935.0,Porphyry,Cenozoic,other,16.45,120.866666667,4.55,other,other,Macrostrat_original
208936.0,Porphyry,Unknown,other,17.1666666667,120.733333333,,other,other,Macrostrat_original
208937.0,Porphyry,Cenozoic,other,16.490278,120.65556,9.5,other,other,Macrostrat_original
209445.0,VMS,Precambrian,mafic,48.9786111111,-87.375,2723.0,mafic,resolved,Macrostrat_original
209628.0,Porphyry,Mesozoic,other,-3.65,-78.416667,156.2,other,other,Macrostrat_original
209671.0,Porphyry,Mesozoic,unknown,0.0,0.0,198.5,unknown,unknown,Macrostrat_original
209836.0,Porphyry,Mesozoic,other,-4.1155371964011,-78.583557670277,173.55,other,other,Macrostrat_original
209837.0,Porphyry,Cenozoic,other,-1.66666666667,-79.15,27.0,other,other,Macrostrat_original
209839.0,Porphyry,Cenozoic,other,29.1227777778,62.0788888889,11.55,other,other,Macrostrat_original
209868.0,IOCG,Precambrian,felsic,-21.5489204585,140.497315894,1532.5,felsic,resolved,Macrostrat_original
209909.0,VMS,Precambrian,volcanic,45.8025,-71.2866666667,544.0,volcanic,resolved,Macrostrat_original
210060.0,Porphyry,Paleozoic,felsic,29.516666666667,88.566666666667,351.5,felsic,resolved,Macrostrat_original
210140.0,Sediment-Hosted,Unknown,metamorphic,-17.1927777778,-46.8780555556,,metamorphic,resolved,Macrostrat_original
210265.0,VMS,Precambrian,volcanic,39.3391666667,97.9422222222,750.0,volcanic,resolved,Macrostrat_original
210267.0,VMS,Unknown,carbonate,66.334072,14.083099,,carbonate,resolved,Macrostrat_original
210332.0,Magmatic sulfide,Precambrian,felsic,46.4927777778,-81.0688888889,1785.0,felsic,resolved,Macrostrat_original
210493.0,IOCG,Precambrian,felsic,-20.7752777778,140.043888889,1532.5,felsic,resolved,Macrostrat_original
211939.0,Sediment-Hosted,Precambrian,other,26.257930555556,102.46292222222,1500.0,other,other,Macrostrat_original
211957.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
212179.0,VMS,Cenozoic,volcanic,41.2644444444,140.994444444,15.0,volcanic,resolved,Macrostrat_original
212605.0,Sediment-Hosted,Paleozoic,carbonate,52.8838888889,-8.86055555556,340.0,carbonate,resolved,Macrostrat_original
212969.0,Sediment-Hosted,Precambrian,metamorphic,-16.9444444444,30.2958333333,1250.0,metamorphic,resolved,Macrostrat_original
212971.0,Sediment-Hosted,Precambrian,volcanic,-17.2655555556,30.0444444444,1250.0,volcanic,resolved,Macrostrat_original
214669.0,VMS,Paleozoic,volcanic,67.140521,16.138064,464.5,volcanic,resolved,Macrostrat_original
214670.0,VMS,Paleozoic,carbonate,67.149939,16.004646,464.5,carbonate,resolved,Macrostrat_original
214671.0,VMS,Unknown,volcanic,67.137544,16.114855,,volcanic,resolved,Macrostrat_original
214679.0,VMS,Paleozoic,carbonate,67.119864,16.012537,470.0,carbonate,resolved,Macrostrat_original
216983.0,IOCG,Unknown,other,30.35,117.377222222,,other,other,Macrostrat_original
217008.0,VMS,Paleozoic,siliciclastic,-20.343977777778,145.76904444444,500.0,siliciclastic,resolved,Macrostrat_original
217330.0,VMS,Cenozoic,volcanic,43.0083333333,140.658333333,14.15,volcanic,resolved,Macrostrat_original
217344.0,VMS,Unknown,volcanic,41.1933333333,140.894444444,,volcanic,resolved,Macrostrat_original
217350.0,VMS,Cenozoic,volcanic,37.3416666667,139.333333333,15.0,volcanic,resolved,Macrostrat_original
218987.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
220728.0,VMS,Paleozoic,unknown,49.5080555556,-55.7197222222,464.5,unknown,unknown,Macrostrat_original
222130.0,VMS,Mesozoic,mafic,18.881666666667,-70.245,122.5,mafic,resolved,Macrostrat_original
222961.0,Porphyry,Unknown,carbonate,-29.8394444444,152.371388889,,carbonate,resolved,Macrostrat_original
224829.0,VMS,Paleozoic,other,33.7963888889,133.252777778,360.0,other,other,Macrostrat_original
225030.0,Magmatic sulfide,Precambrian,volcanic,-25.742962,30.61667,2050.0,volcanic,resolved,Macrostrat_original
226441.0,Sediment-Hosted,Precambrian,carbonate,34.2666666667,69.4,570.0,carbonate,resolved,Macrostrat_original
226455.0,Sediment-Hosted,Precambrian,carbonate,34.3980555556,69.3055555556,570.0,carbonate,resolved,Macrostrat_original
226456.0,Sediment-Hosted,Precambrian,carbonate,34.4069444444,69.2597222222,570.0,carbonate,resolved,Macrostrat_original
226488.0,Sediment-Hosted,Precambrian,carbonate,34.4313888889,69.3786111111,570.0,carbonate,resolved,Macrostrat_original
226501.0,Sediment-Hosted,Precambrian,carbonate,34.3158333333,69.3027777778,570.0,carbonate,resolved,Macrostrat_original
226944.0,Porphyry,Cenozoic,other,-4.7,141.783333333,13.0,other,other,Macrostrat_original
227886.0,Porphyry,Paleozoic,mafic,-33.4292120574,148.800007394,416.0,mafic,resolved,Macrostrat_original
227904.0,Porphyry,Paleozoic,felsic,-34.275393028984,148.84150783535,430.0,felsic,resolved,Macrostrat_original
227973.0,Porphyry,Mesozoic,felsic,38.7816666667,-117.949722222,82.55,felsic,resolved,Macrostrat_original
227974.0,Porphyry,Cenozoic,felsic,44.0288888889,-109.683055556,40.0,felsic,resolved,Macrostrat_original
227976.0,Porphyry,Mesozoic,volcanic,38.4919444444,-118.075,105.5,volcanic,resolved,Macrostrat_original
227979.0,Porphyry,Mesozoic,mafic,38.3333333333,-117.5,207.0,mafic,resolved,Macrostrat_original
228007.0,Porphyry,Mesozoic,felsic,40.4166666667,-117.216666667,89.0,felsic,resolved,Macrostrat_original
228008.0,Porphyry,Cenozoic,felsic,40.2666666667,-117.75,29.0,felsic,resolved,Macrostrat_original
228015.0,Porphyry,Unknown,other,39.8,-115.15,,other,other,Macrostrat_original
228019.0,Porphyry,Cenozoic,other,9.25833333333,125.523333333,3.95,other,other,Macrostrat_original
228020.0,Porphyry,Unknown,other,7.54333333333,126.1,,other,other,Macrostrat_original
228021.0,Porphyry,Cenozoic,volcanic,18.25,-66.8166666667,42.0,volcanic,resolved,Macrostrat_original
228022.0,Porphyry,Cenozoic,volcanic,18.25,-66.4166666667,41.0,volcanic,resolved,Macrostrat_original
228029.0,Porphyry,Cenozoic,mafic,8.63333333333,-77.5666666667,49.0,mafic,resolved,Macrostrat_original
228031.0,Porphyry,Cenozoic,felsic,8.83333333333,-80.6666666667,32.5,felsic,resolved,Macrostrat_original
228045.0,Porphyry,Mesozoic,volcanic,57.1166666667,-131.345,212.0,volcanic,resolved,Macrostrat_original
228046.0,Porphyry,Mesozoic,felsic,50.675,-127.858333333,170.0,felsic,resolved,Macrostrat_original
228053.0,Porphyry,Paleozoic,metamorphic,-33.9666666667,147.416666667,452.5,metamorphic,resolved,Macrostrat_original
228066.0,Porphyry,Unknown,felsic,50.5666666667,-121.0,,felsic,resolved,Macrostrat_original
228067.0,Porphyry,Unknown,mafic,49.767777777778,-120.47472222222,,mafic,resolved,Macrostrat_original
228088.0,Porphyry,Cenozoic,felsic,28.3861111111,-109.656944444,55.7,felsic,resolved,Macrostrat_original
228106.0,Porphyry,Paleozoic,mafic,-32.7666666667,148.666666667,390.5,mafic,resolved,Macrostrat_original
228123.0,Porphyry,Mesozoic,volcanic,55.260555555556,-124.54305555556,188.5,volcanic,resolved,Macrostrat_original
228124.0,Porphyry,Mesozoic,siliciclastic,49.163611111111,-121.02472222222,98.5,siliciclastic,resolved,Macrostrat_original
228126.0,Porphyry,Mesozoic,unknown,0.0,0.0,121.0,unknown,unknown,Macrostrat_original
228128.0,Porphyry,Mesozoic,volcanic,3.35,-75.0333333333,166.0,volcanic,resolved,Macrostrat_original
228131.0,Porphyry,Mesozoic,felsic,6.7,-76.5,171.0,felsic,resolved,Macrostrat_original
228164.0,Sediment-Hosted,Mesozoic,other,32.200677777778,-6.2988888888889,120.0,other,other,Macrostrat_original
228182.0,Sediment-Hosted,Precambrian,volcanic,15.1666666667,-9.98333333333,560.0,volcanic,resolved,Macrostrat_original
228184.0,Sediment-Hosted,Precambrian,other,12.2666666667,-11.35,900.0,other,other,Macrostrat_original
228186.0,Sediment-Hosted,Precambrian,other,-10.602738864377,26.134671612671,900.0,other,other,Macrostrat_original
228187.0,Sediment-Hosted,Precambrian,other,-10.609825464404,26.300497171316,900.0,other,other,Macrostrat_original
228191.0,Sediment-Hosted,Mesozoic,metamorphic,-11.0833333333,14.0944444444,115.0,metamorphic,resolved,Macrostrat_original
228192.0,Sediment-Hosted,Mesozoic,other,-12.5111111111,13.5166666667,115.0,other,other,Macrostrat_original
228195.0,Sediment-Hosted,Precambrian,other,-12.0163888889,27.9005555556,900.0,other,other,Macrostrat_original
228202.0,Sediment-Hosted,Precambrian,other,-12.2752777778,27.9672222222,900.0,other,other,Macrostrat_original
228206.0,Sediment-Hosted,Precambrian,unknown,0.0,0.0,900.0,unknown,unknown,Macrostrat_original
228255.0,Sediment-Hosted,Precambrian,metamorphic,-12.92889211011,28.07190557013,900.0,metamorphic,resolved,Macrostrat_original
228257.0,Sediment-Hosted,Precambrian,volcanic,-12.8544444444,28.2125,900.0,volcanic,resolved,Macrostrat_original
228258.0,Sediment-Hosted,Precambrian,other,-20.5,26.5583333333,1926.0,other,other,Macrostrat_original
228259.0,Sediment-Hosted,Precambrian,other,-20.75,23.1,900.0,other,other,Macrostrat_original
228261.0,Sediment-Hosted,Precambrian,metamorphic,-21.0833333333,26.75,900.0,metamorphic,resolved,Macrostrat_original
228263.0,Sediment-Hosted,Precambrian,volcanic,-21.7280555556,21.6119444444,900.0,volcanic,resolved,Macrostrat_original
228264.0,Sediment-Hosted,Precambrian,volcanic,-22.3833333333,18.5333333333,900.0,volcanic,resolved,Macrostrat_original
228282.0,Sediment-Hosted,Precambrian,carbonate,66.5166666667,87.55,600.0,carbonate,resolved,Macrostrat_original
228308.0,Sediment-Hosted,Paleozoic,carbonate,61.25,137.5,345.0,carbonate,resolved,Macrostrat_original
228326.0,Sediment-Hosted,Mesozoic,siliciclastic,56.5,50.75,250.0,siliciclastic,resolved,Macrostrat_original
228328.0,Sediment-Hosted,Precambrian,metamorphic,56.4166666667,118.666666667,2000.0,metamorphic,resolved,Macrostrat_original
228329.0,Sediment-Hosted,Paleozoic,other,55.5,103.75,480.0,other,other,Macrostrat_original
228356.0,Sediment-Hosted,Cenozoic,unknown,0.0,0.0,60.0,unknown,unknown,Macrostrat_original
228361.0,Sediment-Hosted,Precambrian,mafic,24.183333333333,102.16666666667,1500.0,mafic,resolved,Macrostrat_original
228363.0,Sediment-Hosted,Mesozoic,mafic,25.998888888889,103.12055555556,70.0,mafic,resolved,Macrostrat_original
228364.0,Sediment-Hosted,Mesozoic,other,23.75,103.58333333333,70.0,other,other,Macrostrat_original
228365.0,Sediment-Hosted,Mesozoic,other,26.05,101.333333333,70.0,other,other,Macrostrat_original
229581.0,Sediment-Hosted,Mesozoic,other,-38.85,-69.0,90.0,other,other,Macrostrat_original
229882.0,IOCG,Unknown,felsic,32.516666666667,80.85,,felsic,resolved,Macrostrat_original
230046.0,Porphyry,Paleozoic,other,43.866666666667,108.33333333333,370.4,other,other,Macrostrat_original
230048.0,VMS,Paleozoic,carbonate,37.500555555556,-6.0933333333333,326.35,carbonate,resolved,Macrostrat_original
230442.0,IOCG,Unknown,other,14.294551397102,122.64926851543,,other,other,Macrostrat_original
230718.0,IOCG,Unknown,other,46.466666666667,90.1,,other,other,Macrostrat_original
231161.0,VMS,Mesozoic,other,22.03,-80.15,145.0,other,other,Macrostrat_original
231326.0,VMS,Paleozoic,metamorphic,64.85622,13.434215,464.5,metamorphic,resolved,Macrostrat_original
231677.0,VMS,Unknown,carbonate,50.6333333333,-117.4,,carbonate,resolved,Macrostrat_original
231947.0,Magmatic sulfide,Precambrian,mafic,-19.15,29.8,2700.0,mafic,resolved,Macrostrat_original
232161.0,IOCG,Unknown,metamorphic,-15.2833333333,-75.1083333333,,metamorphic,resolved,Macrostrat_original
232236.0,Magmatic sulfide,Paleozoic,other,42.5363888889,95.7016666667,268.35,other,other,Macrostrat_original
232876.0,Porphyry,Cenozoic,other,25.516666666667,100.43333333333,32.5,other,other,Macrostrat_original
232935.0,VMS,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
232939.0,Magmatic sulfide,Unknown,other,41.839961111111,109.99635555556,,other,other,Macrostrat_original
232947.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
232948.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
233025.0,IOCG,Unknown,metamorphic,-34.5302777778,137.870277778,,metamorphic,resolved,Macrostrat_original
233347.0,Sediment-Hosted,Precambrian,mafic,70.513759246927,24.106634126953,1924.65,mafic,resolved,Macrostrat_original
233725.0,VMS,Precambrian,volcanic,48.302533333333,-79.055944444444,2700.0,volcanic,resolved,Macrostrat_original
234066.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
234067.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
234528.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
234529.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
235751.0,VMS,Paleozoic,unknown,0.0,0.0,464.5,unknown,unknown,Macrostrat_original
236806.0,Porphyry,Cenozoic,carbonate,46.225277777778,23.186388888889,14.15,carbonate,resolved,Macrostrat_original
237746.0,VMS,Mesozoic,carbonate,41.807943359521,33.688893314322,173.0,carbonate,resolved,Macrostrat_original
237747.0,VMS,Mesozoic,carbonate,41.805094059629,33.68852612482,173.0,carbonate,resolved,Macrostrat_original
238301.0,IOCG,Mesozoic,other,-12.698055555556,-76.6225,105.5,other,other,Macrostrat_original
239423.0,Sediment-Hosted,Precambrian,carbonate,-31.449280808735,137.17378686567,630.0,carbonate,resolved,Macrostrat_original
239474.0,VMS,Paleozoic,metamorphic,-37.004386111111,147.88663333333,430.0,metamorphic,resolved,Macrostrat_original
239475.0,VMS,Paleozoic,metamorphic,-36.989305555556,147.91134444444,430.0,metamorphic,resolved,Macrostrat_original
240070.0,Porphyry,Mesozoic,unknown,0.0,0.0,142.5,unknown,unknown,Macrostrat_original
241607.0,VMS,Paleozoic,metamorphic,51.1444444444,-119.809444444,390.0,metamorphic,resolved,Macrostrat_original
241797.0,IOCG,Unknown,felsic,-34.0558333333,137.614166667,,felsic,resolved,Macrostrat_original
242440.0,Sediment-Hosted,Mesozoic,other,23.5,103.91666666667,70.0,other,other,Macrostrat_original
242867.0,VMS,Paleozoic,volcanic,45.7038888889,-71.3727777778,470.0,volcanic,resolved,Macrostrat_original
243349.0,VMS,Precambrian,volcanic,54.765555555556,-101.6175,1800.0,volcanic,resolved,Macrostrat_original
243676.0,VMS,Precambrian,felsic,48.9780555556,-87.3647222222,2723.0,felsic,resolved,Macrostrat_original
243680.0,VMS,Precambrian,mafic,49.8669444444,-91.0369444444,2735.0,mafic,resolved,Macrostrat_original
243681.0,VMS,Precambrian,mafic,49.8769444444,-90.8830555556,2735.0,mafic,resolved,Macrostrat_original
243684.0,VMS,Precambrian,mafic,49.8869444444,-90.89,2735.0,mafic,resolved,Macrostrat_original
244258.0,VMS,Precambrian,volcanic,49.1566666667,-85.8252777778,3250.0,volcanic,resolved,Macrostrat_original
244581.0,VMS,Precambrian,volcanic,48.379080555556,-78.909311111111,2698.0,volcanic,resolved,Macrostrat_original
244583.0,VMS,Precambrian,volcanic,48.298380555556,-79.152322222222,2700.0,volcanic,resolved,Macrostrat_original
244584.0,VMS,Precambrian,volcanic,48.2211272811,-79.2380332947,3250.0,volcanic,resolved,Macrostrat_original
244626.0,VMS,Paleozoic,other,50.5330555556,81.8755555556,380.0,other,other,Macrostrat_original
244917.0,VMS,Precambrian,volcanic,48.356066666667,-79.058297222222,2700.0,volcanic,resolved,Macrostrat_original
244919.0,VMS,Precambrian,volcanic,48.440833333333,-79.350833333333,2703.0,volcanic,resolved,Macrostrat_original
246047.0,VMS,Paleozoic,siliciclastic,42.8525,-8.48833333333,431.5,siliciclastic,resolved,Macrostrat_original
247872.0,Magmatic sulfide,Unknown,volcanic,-18.4677777778,29.4522222222,,volcanic,resolved,Macrostrat_original
248178.0,Magmatic sulfide,Precambrian,mafic,-31.2,121.666666667,2705.0,mafic,resolved,Macrostrat_original
248675.0,VMS,Cenozoic,other,11.8004,125.2658,7.0,other,other,Macrostrat_original
248677.0,VMS,Cenozoic,other,8.0008,117.0493,50.0,other,other,Macrostrat_original
248824.0,VMS,Precambrian,volcanic,48.339563888889,-79.089980555556,2700.0,volcanic,resolved,Macrostrat_original
248876.0,VMS,Paleozoic,mafic,48.825,-56.8763888889,452.0,mafic,resolved,Macrostrat_original
248877.0,VMS,Paleozoic,mafic,48.8330555556,-56.8836111111,452.0,mafic,resolved,Macrostrat_original
248892.0,VMS,Paleozoic,mafic,49.6561111111,-56.0322222222,500.0,mafic,resolved,Macrostrat_original
250732.0,Sediment-Hosted,Paleozoic,other,34.5166666667,-99.5497222222,270.0,other,other,Macrostrat_original
250844.0,Magmatic sulfide,Mesozoic,unknown,0.0,0.0,249.4,unknown,unknown,Macrostrat_original
250907.0,IOCG,Unknown,felsic,67.559079055992,23.969422121644,,felsic,resolved,Macrostrat_original
250908.0,IOCG,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
251086.0,VMS,Paleozoic,other,51.19784851042,82.196097169946,377.5,other,other,Macrostrat_original
251681.0,VMS,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
251683.0,Sediment-Hosted,Precambrian,unknown,0.0,0.0,1300.0,unknown,unknown,Macrostrat_original
252247.0,VMS,Paleozoic,unknown,0.0,0.0,353.0,unknown,unknown,Macrostrat_original
252865.0,VMS,Precambrian,volcanic,54.8434578678,-100.110855103,1520.5,volcanic,resolved,Macrostrat_original
254752.0,VMS,Precambrian,siliciclastic,46.2069444444,-82.6491666667,3250.0,siliciclastic,resolved,Macrostrat_original
254956.0,VMS,Unknown,felsic,49.1647222222,-85.8463888889,,felsic,resolved,Macrostrat_original
254957.0,VMS,Precambrian,volcanic,49.1758333333,-85.8838888889,2720.0,volcanic,resolved,Macrostrat_original
255031.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
256822.0,VMS,Precambrian,volcanic,48.2641666667,-79.0219444444,2700.0,volcanic,resolved,Macrostrat_original
256957.0,VMS,Precambrian,mafic,48.2547222222,-78.4347222222,3250.0,mafic,resolved,Macrostrat_original
257036.0,VMS,Precambrian,mafic,48.0997222222,-77.5163888889,3250.0,mafic,resolved,Macrostrat_original
257043.0,VMS,Precambrian,mafic,48.0877777778,-77.6102777778,3250.0,mafic,resolved,Macrostrat_original
257044.0,VMS,Precambrian,mafic,48.0758333333,-77.5772222222,3250.0,mafic,resolved,Macrostrat_original
257046.0,VMS,Precambrian,mafic,48.1011111111,-77.6611111111,2704.0,mafic,resolved,Macrostrat_original
258149.0,Sediment-Hosted,Unknown,carbonate,52.203,-8.747,,carbonate,resolved,Macrostrat_original
258979.0,VMS,Cenozoic,volcanic,40.2818,140.565,14.15,volcanic,resolved,Macrostrat_original
259043.0,VMS,Mesozoic,volcanic,56.211111,-130.345,187.5,volcanic,resolved,Macrostrat_original
259234.0,Magmatic sulfide,Unknown,mafic,-25.4630555556,27.1283333333,,mafic,resolved,Macrostrat_original
259639.0,IOCG,Unknown,volcanic,-19.4855876738,133.902166053,,volcanic,resolved,Macrostrat_original
260009.0,Magmatic sulfide,Mesozoic,other,36.4930555556,93.3611111111,173.0,other,other,Macrostrat_original
260898.0,VMS,Paleozoic,unknown,0.0,0.0,509.0,unknown,unknown,Macrostrat_original
262768.0,VMS,Paleozoic,other,54.302602637933,85.778760139051,531.0,other,other,Macrostrat_original
263387.0,IOCG,Unknown,metamorphic,-19.4298868594,134.066779815,,metamorphic,resolved,Macrostrat_original
263633.0,IOCG,Precambrian,siliciclastic,62.76,22.8433333333,1802.0,siliciclastic,resolved,Macrostrat_original
265550.0,IOCG,Precambrian,carbonate,-20.4414901528,140.786361694,1532.5,carbonate,resolved,Macrostrat_original
265644.0,Porphyry,Unknown,volcanic,33.2916666667,-111.058333333,,volcanic,resolved,Macrostrat_original
265657.0,VMS,Paleozoic,unknown,0.0,0.0,353.0,unknown,unknown,Macrostrat_original
266410.0,Magmatic sulfide,Unknown,other,56.316666666667,157.2,,other,other,Macrostrat_original
266579.0,IOCG,Cenozoic,unknown,0.0,0.0,22.8,unknown,unknown,Macrostrat_original
270268.0,Sediment-Hosted,Cenozoic,carbonate,-29.8754904,137.8166906,14.05,carbonate,resolved,Macrostrat_original
270647.0,VMS,Unknown,mafic,42.879131583385,-8.3512287975163,,mafic,resolved,Macrostrat_original
270836.0,VMS,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
272287.0,VMS,Paleozoic,felsic,49.409222,76.11543,406.0,felsic,resolved,Macrostrat_original
272577.0,IOCG,Precambrian,unknown,0.0,0.0,1532.5,unknown,unknown,Macrostrat_original
272685.0,VMS,Unknown,mafic,-20.8807773753,117.809023778,,mafic,resolved,Macrostrat_original
273386.0,IOCG,Precambrian,metamorphic,-21.0483333333,139.966944444,1532.5,metamorphic,resolved,Macrostrat_original
274837.0,Porphyry,Unknown,other,32.869822832797,-109.54275431436,,other,other,Macrostrat_original
274995.0,Porphyry,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
275332.0,Porphyry,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
276086.0,Porphyry,Cenozoic,unknown,0.0,0.0,5.37,unknown,unknown,Macrostrat_original
279364.0,Porphyry,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
280334.0,Porphyry,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
285574.0,Porphyry,Mesozoic,carbonate,-23.1352276233,150.746036275,210.0,carbonate,resolved,Macrostrat_original
289643.0,VMS,Unknown,other,51.583055555556,81.593055555556,,other,other,Macrostrat_original
290390.0,VMS,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
290467.0,Sediment-Hosted,Unknown,other,50.3546614597,4.06150817871,,other,other,Macrostrat_original
292624.0,Sediment-Hosted,Unknown,felsic,-22.7225,-68.2344444444,,felsic,resolved,Macrostrat_original
292660.0,IOCG,Unknown,metamorphic,-19.6725644632,134.26372524,,metamorphic,resolved,Macrostrat_original
295016.0,VMS,Mesozoic,mafic,22.2138888889,-80.0805555556,122.5,mafic,resolved,Macrostrat_original
