Mindat_id,Deposit_type,age_category,Latitude,Longitude,age_midpoint_ma,glim_level1_code,glim_level1_description,lithology_B_class,lithology_B_status,lithology_B_confidence,glim_mapping_rationale,glim_match_method,glim_match_count,glim_overlap_ambiguous,lithology_B_source
206295.0,Porphyry,Mesozoic,39.1,46.4666666667,143.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206296.0,Porphyry,Cenozoic,39.375,46.0227777778,22.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206299.0,Porphyry,Paleozoic,41.8,22.8666666667,315.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206300.0,Porphyry,Cenozoic,41.3666666667,22.8166666667,35.599999999999994,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
206301.0,Porphyry,Cenozoic,41.6166666667,22.8833333333,22.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
206303.0,Porphyry,Cenozoic,-2.01666666667,146.883333333,15.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206304.0,Porphyry,Cenozoic,-2.11666666667,146.95,13.5,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206306.0,Porphyry,Cenozoic,-5.01666666667,141.216666667,3.95,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206307.0,Porphyry,Cenozoic,-5.06666666667,141.333333333,3.65,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206308.0,Porphyry,Unknown,-6.75,146.283333333,,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206309.0,Porphyry,Cenozoic,-9.3,147.583333333,4.42,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
206311.0,Porphyry,Unknown,-24.1333333333,-66.6,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
206312.0,Porphyry,Cenozoic,-25.1444444444,-66.7625,15.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
206314.0,Porphyry,Cenozoic,-24.5666666667,-67.7833333333,29.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206315.0,Porphyry,Cenozoic,-24.5833333333,-67.7333333333,31.3,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206317.0,Porphyry,Paleozoic,-32.1377777778,-69.4391666667,263.5,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206318.0,Porphyry,Mesozoic,-32.25,-69.4333333333,144.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206319.0,Porphyry,Cenozoic,-37.4325,-70.4666666667,45.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206321.0,Porphyry,Cenozoic,-32.4166666667,-69.0833333333,13.75,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206322.0,Porphyry,Cenozoic,-32.4833333333,-69.1,13.75,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206323.0,Porphyry,Mesozoic,40.0166666667,46.75,135.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206324.0,Porphyry,Mesozoic,40.6333333333,45.85,135.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206325.0,Porphyry,Cenozoic,40.575991933259,45.803415911642,44.85,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206326.0,Porphyry,Mesozoic,40.5134,46.0806,135.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206328.0,Porphyry,Unknown,22.1166666667,-80.0333333333,,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206330.0,Porphyry,Unknown,9.69722222222,-83.3583333333,,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206331.0,Porphyry,Unknown,9.36944444444,-82.9763888889,,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206332.0,Porphyry,Precambrian,-28.053341290713,16.895548619208,1930.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206333.0,Porphyry,Precambrian,-28.697125,17.887326,1800.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206334.0,Porphyry,Unknown,23.7083333333,95.5166666667,,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206377.0,Porphyry,Precambrian,49.845,-91.085,2500.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206378.0,Porphyry,Precambrian,47.0430555556,-84.6152777778,1070.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206380.0,Porphyry,Precambrian,48.2527777778,-79.0686111111,2700.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206381.0,Porphyry,Precambrian,46.085,-60.3541666667,621.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206382.0,Porphyry,Unknown,62.3416666667,-136.691666667,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206383.0,Porphyry,Mesozoic,62.7361111111,-138.829166667,73.66499999999999,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206384.0,Porphyry,Mesozoic,62.4166666667,-137.616666667,76.43,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206394.0,Porphyry,Cenozoic,49.2555555556,-125.983333333,44.85,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206395.0,Porphyry,Unknown,49.5125,-123.36777777778,,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206396.0,Porphyry,Mesozoic,53.6811111111,-127.178055556,82.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206397.0,Porphyry,Mesozoic,57.06,-126.759444444,202.7,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206398.0,Porphyry,Mesozoic,57.0058333333,-126.750833333,199.6,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206399.0,Porphyry,Unknown,51.313333333333,-121.08888888889,,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206400.0,Porphyry,Mesozoic,50.450727661956,-121.03843802177,197.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206402.0,Porphyry,Mesozoic,51.1044444444,-123.4,85.0,py,Pyroclastics,volcanic,resolved,medium,Pyroclastic surface unit,exact_point_in_polygon,1,False,GLiM_full_polygon
206403.0,Porphyry,Mesozoic,57.3641666667,-130.990277778,220.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206419.0,Porphyry,Unknown,50.643333333333,-120.42444444444,,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206420.0,Porphyry,Mesozoic,50.6141666667,-120.530833333,205.5,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206423.0,Porphyry,Mesozoic,49.6483333333,-120.526111111,173.55,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206425.0,Porphyry,Mesozoic,50.4941666667,-120.996666667,200.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206428.0,Porphyry,Unknown,49.2933333333,-120.759444444,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
206429.0,Porphyry,Mesozoic,53.7583333333,-127.215,82.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206430.0,Porphyry,Mesozoic,49.8833333333,-117.366666667,183.0,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206434.0,Porphyry,Mesozoic,58.4838888889,-129.107222222,186.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206435.0,Porphyry,Mesozoic,52.5180555556,-122.2875,210.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206436.0,Porphyry,Unknown,50.430071782043,-120.99992603737,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206437.0,Porphyry,Unknown,54.852222222222,-127.68972222222,,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206438.0,Porphyry,Mesozoic,52.5544444444,-121.641666667,202.0,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206439.0,Porphyry,Mesozoic,53.6736111111,-127.056944444,84.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206448.0,Porphyry,Mesozoic,56.6666666667,-131.0925,195.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206449.0,Porphyry,Mesozoic,53.535,-127.2375,86.0,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206451.0,Porphyry,Unknown,58.253611111111,-129.82666666667,,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206452.0,Porphyry,Mesozoic,55.126128299635,-124.02642917616,185.5,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206453.0,Porphyry,Cenozoic,54.809722222222,-126.89611111111,52.5,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206454.0,Porphyry,Mesozoic,54.0166666667,-126.99,73.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206455.0,Porphyry,Mesozoic,55.915833333333,-125.51361111111,172.0,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206456.0,Porphyry,Cenozoic,53.8036111111,-127.435,49.5,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206458.0,Porphyry,Cenozoic,51.1333333333,-122.614166667,56.5,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206459.0,Porphyry,Unknown,50.710555555556,-127.97222222222,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206460.0,Porphyry,Mesozoic,57.736346377519,-129.75351309812,202.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206462.0,Porphyry,Mesozoic,55.9269444444,-125.431111111,184.0,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206464.0,Porphyry,Cenozoic,55.2477777778,-126.166388889,50.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206465.0,Porphyry,Unknown,50.5833333333,-120.966666667,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206466.0,Porphyry,Unknown,49.148055555556,-117.33694444444,,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206467.0,Porphyry,Mesozoic,57.2166666667,-126.716666667,250.0,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
206690.0,VMS,Paleozoic,49.198825,-56.157344444444,445.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206850.0,Porphyry,Cenozoic,0.333055555556,-78.5830555556,6.5,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206851.0,Porphyry,Mesozoic,-3.6,-78.5,173.55,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206852.0,Porphyry,Cenozoic,-1.56638888889,-79.1330555556,15.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206853.0,Porphyry,Mesozoic,-3.78305555556,-78.6,173.55,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206854.0,Porphyry,Cenozoic,-4.33305555556,-80.0,14.15,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206855.0,Porphyry,Cenozoic,-4.2,-79.5830555556,14.15,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206856.0,Porphyry,Cenozoic,-2.93305555556,-79.4163888889,10.74,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206858.0,Porphyry,Cenozoic,-3.58305555556,-79.3330555556,9.6,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206859.0,Porphyry,Cenozoic,-3.05,-79.683333,19.3,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206860.0,Porphyry,Cenozoic,-1.38305555556,-79.1163888889,20.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206889.0,Porphyry,Mesozoic,-23.6897222222,150.629722222,246.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
206890.0,Porphyry,Mesozoic,-23.6,150.4,245.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206892.0,Porphyry,Paleozoic,-20.5697222222,148.26,265.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206893.0,Porphyry,Mesozoic,-25.242444561942,151.6252116256,250.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206895.0,Porphyry,Mesozoic,-24.8072222222,150.872777778,235.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206896.0,Porphyry,Paleozoic,-20.4244444444,146.778333333,285.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206897.0,Porphyry,Mesozoic,-23.6108333333,150.4575,250.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206898.0,Porphyry,Mesozoic,-24.8163888889,151.366388889,235.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206900.0,Porphyry,Mesozoic,-25.6434,151.8514,235.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
206901.0,Porphyry,Mesozoic,-24.6680555556,150.876111111,235.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206902.0,Porphyry,Paleozoic,-18.2533333333,143.423333333,310.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
206903.0,Porphyry,Paleozoic,-20.5783333333,146.9775,285.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
206905.0,Porphyry,Unknown,-20.2,147.95,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
