Mindat_id,Deposit_type,age_category,litho_class,Latitude_stage0,Longitude_stage0,age_midpoint_ma,Deposit_name,Country,Latitude_main,Longitude_main,lithology_A_class,lithology_A_status,lithology_B_class,lithology_B_status,Latitude,Longitude,coordinate_valid,Country_clean,continent_country,Macrostrat_lithology_status,GLiM_lithology_status,age_status,coordinate_status,Macrostrat_nonresolved,GLiM_nonresolved,age_unknown,coordinate_missing
231677,VMS,Unknown,carbonate,50.6333333333,-117.4,,Embury Lake,Canada,50.6333333333,-117.4,carbonate,resolved,carbonate,resolved,50.6333333333,-117.4,True,Canada,North America,resolved,resolved,unknown,valid,False,False,True,False
231947,Magmatic sulfide,Precambrian,mafic,-19.15,29.8,2700.0,Hunters Road,Zimbabwe,-19.15,29.8,mafic,resolved,metamorphic,resolved,-19.15,29.8,True,Zimbabwe,Africa,resolved,resolved,resolved,valid,False,False,False,False
232161,IOCG,Unknown,metamorphic,-15.2833333333,-75.1083333333,,Mina Justa,Peru,-15.2833333333,-75.1083333333,metamorphic,resolved,felsic,resolved,-15.2833333333,-75.1083333333,True,Peru,South America,resolved,resolved,unknown,valid,False,False,True,False
232236,Magmatic sulfide,Paleozoic,other,42.5363888889,95.7016666667,268.35,Jing'erquan,China,42.5363888889,95.7016666667,other,other,siliciclastic,resolved,42.5363888889,95.7016666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
232876,Porphyry,Cenozoic,other,25.516666666667,100.43333333333,32.5,Machangqing,China,25.516666666667,100.43333333333,other,other,felsic,resolved,25.516666666667,100.43333333333,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
232935,VMS,Unknown,unknown,0.0,0.0,,Yanahara,Japan,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Japan,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
232939,Magmatic sulfide,Unknown,other,41.839961111111,109.99635555556,,Huanghuatan,China,41.839961111111,109.99635555556,other,other,other,other,41.839961111111,109.99635555556,True,China,Asia,other,other,unknown,valid,True,True,True,False
232947,Magmatic sulfide,Unknown,unknown,0.0,0.0,,Ebutu,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
232948,Magmatic sulfide,Unknown,unknown,0.0,0.0,,Kebu,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
233025,IOCG,Unknown,metamorphic,-34.5302777778,137.870277778,,Hillside,Australia,-34.5302777778,137.870277778,metamorphic,resolved,other,other,-34.5302777778,137.870277778,True,Australia,Oceania,resolved,other,unknown,valid,False,True,True,False
233347,Sediment-Hosted,Precambrian,mafic,70.513759246927,24.106634126953,1924.65,Repparfjord,Norway,70.513759246927,24.106634126953,mafic,resolved,unknown,unknown,70.513759246927,24.106634126953,True,Norway,Europe,resolved,unknown,resolved,valid,False,True,False,False
233725,VMS,Precambrian,volcanic,48.302533333333,-79.055944444444,2700.0,Millenbach,Canada,48.302533333333,-79.055944444444,volcanic,resolved,volcanic,resolved,48.302533333333,-79.055944444444,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
234066,Magmatic sulfide,Unknown,unknown,0.0,0.0,,Chajianling,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
234067,Magmatic sulfide,Unknown,unknown,0.0,0.0,,Shanmen,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
234528,Sediment-Hosted,Unknown,unknown,0.0,0.0,,Qingshuihe,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
234529,Sediment-Hosted,Unknown,unknown,0.0,0.0,,Zhuoguanshan,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
235751,VMS,Paleozoic,unknown,0.0,0.0,464.5,Huntingdon,Canada,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Canada,North America,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
236806,Porphyry,Cenozoic,carbonate,46.225277777778,23.186388888889,14.15,Bucium  Tarnita,Romania,46.225277777778,23.186388888889,carbonate,resolved,carbonate,resolved,46.225277777778,23.186388888889,True,Romania,Europe,resolved,resolved,resolved,valid,False,False,False,False
237746,VMS,Mesozoic,carbonate,41.807943359521,33.688893314322,173.0,Bakibaba,Turkey,41.807943359521,33.688893314322,carbonate,resolved,carbonate,resolved,41.807943359521,33.688893314322,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
237747,VMS,Mesozoic,carbonate,41.805094059629,33.68852612482,173.0,Aşıköy,Turkey,41.805094059629,33.68852612482,carbonate,resolved,carbonate,resolved,41.805094059629,33.68852612482,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
238301,IOCG,Mesozoic,other,-12.698055555556,-76.6225,105.5,Raúl-Condestable,Peru,-12.698055555556,-76.6225,other,other,other,other,-12.698055555556,-76.6225,True,Peru,South America,other,other,resolved,valid,True,True,False,False
239423,Sediment-Hosted,Precambrian,carbonate,-31.449280808735,137.17378686567,630.0,Mount Gunson,Australia,-31.449280808735,137.17378686567,carbonate,resolved,siliciclastic,resolved,-31.449280808735,137.17378686567,True,Australia,Oceania,resolved,resolved,resolved,valid,False,False,False,False
239474,VMS,Paleozoic,metamorphic,-37.004386111111,147.88663333333,430.0,Wilga,Australia,-37.004386111111,147.88663333333,metamorphic,resolved,other,other,-37.004386111111,147.88663333333,True,Australia,Oceania,resolved,other,resolved,valid,False,True,False,False
239475,VMS,Paleozoic,metamorphic,-36.989305555556,147.91134444444,430.0,Currawong,Australia,-36.989305555556,147.91134444444,metamorphic,resolved,other,other,-36.989305555556,147.91134444444,True,Australia,Oceania,resolved,other,resolved,valid,False,True,False,False
240070,Porphyry,Mesozoic,unknown,0.0,0.0,142.5,Dexing,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
241607,VMS,Paleozoic,metamorphic,51.1444444444,-119.809444444,390.0,Samatosum,Canada,51.1444444444,-119.809444444,metamorphic,resolved,metamorphic,resolved,51.1444444444,-119.809444444,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
241797,IOCG,Unknown,felsic,-34.0558333333,137.614166667,,Wheal Hughes,Australia,-34.0558333333,137.614166667,felsic,resolved,other,other,-34.0558333333,137.614166667,True,Australia,Oceania,resolved,other,unknown,valid,False,True,True,False
242440,Sediment-Hosted,Mesozoic,other,23.5,103.91666666667,70.0,LaoQingShan,China,23.5,103.91666666667,other,other,carbonate,resolved,23.5,103.91666666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
242867,VMS,Paleozoic,volcanic,45.7038888889,-71.3727777778,470.0,Weedon,Canada,45.7038888889,-71.3727777778,volcanic,resolved,volcanic,resolved,45.7038888889,-71.3727777778,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
243349,VMS,Precambrian,volcanic,54.765555555556,-101.6175,1800.0,Pine Bay,Canada,54.765555555556,-101.6175,volcanic,resolved,volcanic,resolved,54.765555555556,-101.6175,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
243676,VMS,Precambrian,felsic,48.9780555556,-87.3647222222,2723.0,Zenith,Canada,48.9780555556,-87.3647222222,felsic,resolved,mafic,resolved,48.9780555556,-87.3647222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
243680,VMS,Precambrian,mafic,49.8669444444,-91.0369444444,2735.0,F Group,Canada,49.8669444444,-91.0369444444,mafic,resolved,volcanic,resolved,49.8669444444,-91.0369444444,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
243681,VMS,Precambrian,mafic,49.8769444444,-90.8830555556,2735.0,Sturgeon Lake,Canada,49.8769444444,-90.8830555556,mafic,resolved,volcanic,resolved,49.8769444444,-90.8830555556,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
243684,VMS,Precambrian,mafic,49.8869444444,-90.89,2735.0,Lyon Lake,Canada,49.8869444444,-90.89,mafic,resolved,volcanic,resolved,49.8869444444,-90.89,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
244258,VMS,Precambrian,volcanic,49.1566666667,-85.8252777778,3250.0,Willroy,Canada,49.1566666667,-85.8252777778,volcanic,resolved,volcanic,resolved,49.1566666667,-85.8252777778,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
244581,VMS,Precambrian,volcanic,48.379080555556,-78.909311111111,2698.0,Mobrun,Canada,48.379080555556,-78.909311111111,volcanic,resolved,volcanic,resolved,48.379080555556,-78.909311111111,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
244583,VMS,Precambrian,volcanic,48.298380555556,-79.152322222222,2700.0,Corbet,Canada,48.298380555556,-79.152322222222,volcanic,resolved,felsic,resolved,48.298380555556,-79.152322222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
244584,VMS,Precambrian,volcanic,48.2211272811,-79.2380332947,3250.0,Aldermac,Canada,48.2211272811,-79.2380332947,volcanic,resolved,volcanic,resolved,48.2211272811,-79.2380332947,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
244626,VMS,Paleozoic,other,50.5330555556,81.8755555556,380.0,Nikolaevskoe,Kazakhstan,50.5330555556,81.8755555556,other,other,other,other,50.5330555556,81.8755555556,True,Kazakhstan,Asia,other,other,resolved,valid,True,True,False,False
244917,VMS,Precambrian,volcanic,48.356066666667,-79.058297222222,2700.0,Norbec,Canada,48.356066666667,-79.058297222222,volcanic,resolved,volcanic,resolved,48.356066666667,-79.058297222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
244919,VMS,Precambrian,volcanic,48.440833333333,-79.350833333333,2703.0,New Insco,Canada,48.440833333333,-79.350833333333,volcanic,resolved,volcanic,resolved,48.440833333333,-79.350833333333,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
246047,VMS,Paleozoic,siliciclastic,42.8525,-8.48833333333,431.5,Fornas,Spain,42.8525,-8.48833333333,siliciclastic,resolved,metamorphic,resolved,42.8525,-8.48833333333,True,Spain,Europe,resolved,resolved,resolved,valid,False,False,False,False
247872,Magmatic sulfide,Unknown,volcanic,-18.4677777778,29.4522222222,,Empress,Zimbabwe,-18.4677777778,29.4522222222,volcanic,resolved,metamorphic,resolved,-18.4677777778,29.4522222222,True,Zimbabwe,Africa,resolved,resolved,unknown,valid,False,False,True,False
248178,Magmatic sulfide,Precambrian,mafic,-31.2,121.666666667,2705.0,Kambalda,Australia,-31.2,121.666666667,mafic,resolved,volcanic,resolved,-31.2,121.666666667,True,Australia,Oceania,resolved,resolved,resolved,valid,False,False,False,False
248675,VMS,Cenozoic,other,11.8004,125.2658,7.0,Bagacay,Philippines,11.8004,125.2658,other,other,other,other,11.8004,125.2658,True,Philippines,Asia,other,other,resolved,valid,True,True,False,False
248677,VMS,Cenozoic,other,8.0008,117.0493,50.0,Lorraine,Philippines,8.0008,117.0493,other,other,siliciclastic,resolved,8.0008,117.0493,True,Philippines,Asia,other,resolved,resolved,valid,True,False,False,False
248824,VMS,Precambrian,volcanic,48.339563888889,-79.089980555556,2700.0,Old Waite,Canada,48.339563888889,-79.089980555556,volcanic,resolved,volcanic,resolved,48.339563888889,-79.089980555556,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
248876,VMS,Paleozoic,mafic,48.825,-56.8763888889,452.0,Rothermere,Canada,48.825,-56.8763888889,mafic,resolved,volcanic,resolved,48.825,-56.8763888889,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
248877,VMS,Paleozoic,mafic,48.8330555556,-56.8836111111,452.0,McLean,Canada,48.8330555556,-56.8836111111,mafic,resolved,volcanic,resolved,48.8330555556,-56.8836111111,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
248892,VMS,Paleozoic,mafic,49.6561111111,-56.0322222222,500.0,Colchester,Canada,49.6561111111,-56.0322222222,mafic,resolved,metamorphic,resolved,49.6561111111,-56.0322222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
250732,Sediment-Hosted,Paleozoic,other,34.5166666667,-99.5497222222,270.0,Creta,USA,34.5166666667,-99.5497222222,other,other,other,other,34.5166666667,-99.5497222222,True,USA,North America,other,other,resolved,valid,True,True,False,False
250844,Magmatic sulfide,Mesozoic,unknown,0.0,0.0,249.4,Noril'sk,Russia,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Russia,Europe,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
250907,IOCG,Unknown,felsic,67.559079055992,23.969422121644,,Laurinoja,Finland,67.559079055992,23.969422121644,felsic,resolved,felsic,resolved,67.559079055992,23.969422121644,True,Finland,Europe,resolved,resolved,unknown,valid,False,False,True,False
250908,IOCG,Unknown,unknown,0.0,0.0,,Cu-Rautuvaara,Finland,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Finland,Europe,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
251086,VMS,Paleozoic,other,51.19784851042,82.196097169946,377.5,Korbalikhinskoye,Russia,51.19784851042,82.196097169946,other,other,volcanic,resolved,51.19784851042,82.196097169946,True,Russia,Europe,other,resolved,resolved,valid,True,False,False,False
251681,VMS,Unknown,unknown,0.0,0.0,,Ylöjärvi,Finland,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Finland,Europe,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
251683,Sediment-Hosted,Precambrian,unknown,0.0,0.0,1300.0,Perau,Brazil,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Brazil,South America,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
252247,VMS,Paleozoic,unknown,0.0,0.0,353.0,Tharsis,Spain,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Spain,Europe,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
252865,VMS,Precambrian,volcanic,54.8434578678,-100.110855103,1520.5,Photo Lake,Canada,54.8434578678,-100.110855103,volcanic,resolved,volcanic,resolved,54.8434578678,-100.110855103,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
254752,VMS,Precambrian,siliciclastic,46.2069444444,-82.6491666667,3250.0,Pater,Canada,46.2069444444,-82.6491666667,siliciclastic,resolved,siliciclastic,resolved,46.2069444444,-82.6491666667,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
254956,VMS,Unknown,felsic,49.1647222222,-85.8463888889,,Nama Creek,Canada,49.1647222222,-85.8463888889,felsic,resolved,volcanic,resolved,49.1647222222,-85.8463888889,True,Canada,North America,resolved,resolved,unknown,valid,False,False,True,False
254957,VMS,Precambrian,volcanic,49.1758333333,-85.8838888889,2720.0,Willecho,Canada,49.1758333333,-85.8838888889,volcanic,resolved,metamorphic,resolved,49.1758333333,-85.8838888889,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
255031,Magmatic sulfide,Unknown,unknown,0.0,0.0,,Honggang,China,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,China,Asia,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
256822,VMS,Precambrian,volcanic,48.2641666667,-79.0219444444,2700.0,Joliet,Canada,48.2641666667,-79.0219444444,volcanic,resolved,volcanic,resolved,48.2641666667,-79.0219444444,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
256957,VMS,Precambrian,mafic,48.2547222222,-78.4347222222,3250.0,LaRonde-Dumagami,Canada,48.2547222222,-78.4347222222,mafic,resolved,volcanic,resolved,48.2547222222,-78.4347222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
257036,VMS,Precambrian,mafic,48.0997222222,-77.5163888889,3250.0,Louvem,Canada,48.0997222222,-77.5163888889,mafic,resolved,volcanic,resolved,48.0997222222,-77.5163888889,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
257043,VMS,Precambrian,mafic,48.0877777778,-77.6102777778,3250.0,Manitou-Barvue,Canada,48.0877777778,-77.6102777778,mafic,resolved,volcanic,resolved,48.0877777778,-77.6102777778,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
257044,VMS,Precambrian,mafic,48.0758333333,-77.5772222222,3250.0,Dunraine,Canada,48.0758333333,-77.5772222222,mafic,resolved,volcanic,resolved,48.0758333333,-77.5772222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
257046,VMS,Precambrian,mafic,48.1011111111,-77.6611111111,2704.0,Louvicourt,Canada,48.1011111111,-77.6611111111,mafic,resolved,metamorphic,resolved,48.1011111111,-77.6611111111,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
258149,Sediment-Hosted,Unknown,carbonate,52.203,-8.747,,Mallow,Ireland,52.203,-8.747,carbonate,resolved,other,other,52.203,-8.747,True,Ireland,Europe,resolved,other,unknown,valid,False,True,True,False
258979,VMS,Cenozoic,volcanic,40.2818,140.565,14.15,Matsuki,Japan,40.2818,140.565,volcanic,resolved,other,other,40.2818,140.565,True,Japan,Asia,resolved,other,resolved,valid,False,True,False,False
259043,VMS,Mesozoic,volcanic,56.211111,-130.345,187.5,Granduc,Canada,56.211111,-130.345,volcanic,resolved,volcanic,resolved,56.211111,-130.345,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
259234,Magmatic sulfide,Unknown,mafic,-25.4630555556,27.1283333333,,Bafokeng-Rasimone,South Africa,-25.4630555556,27.1283333333,mafic,resolved,mafic,resolved,-25.4630555556,27.1283333333,True,South Africa,Africa,resolved,resolved,unknown,valid,False,False,True,False
