likelihood,source,prior_setting,seed,topic,rank,family,profile_value
bernoulli,GLiM,original,123,6,9,Fe_oxides_hydroxides,0.04618499055504799
bernoulli,GLiM,original,123,6,10,Au_Ag_native,0.04532533884048462
bernoulli,GLiM,original,123,7,1,Cu_sulfides_other,0.03384454920887947
bernoulli,GLiM,original,123,7,2,Ni_Co_sulfides_arsenides,0.03361912816762924
bernoulli,GLiM,original,123,7,3,Sulfates_other,0.033339161425828934
bernoulli,GLiM,original,123,7,4,Oxides_misc,0.03330206498503685
bernoulli,GLiM,original,123,7,5,Sulfides_misc,0.033170994371175766
bernoulli,GLiM,original,123,7,6,Zn_sulfides,0.031440798193216324
bernoulli,GLiM,original,123,7,7,Cu_sulfides_primary,0.03096286952495575
bernoulli,GLiM,original,123,7,8,Mo_sulfides,0.0306295994669199
bernoulli,GLiM,original,123,7,9,Fe_sulfides,0.03050372377038002
bernoulli,GLiM,original,123,7,10,Phosphates_other,0.030455561354756355
bernoulli,GLiM,original,7,1,1,Fe_sulfides,0.07777832448482513
bernoulli,GLiM,original,7,1,2,Cu_sulfides_primary,0.07755205035209656
bernoulli,GLiM,original,7,1,3,Micas_sericite,0.06844595819711685
bernoulli,GLiM,original,7,1,4,Mo_sulfides,0.06210305914282799
bernoulli,GLiM,original,7,1,5,Fe_oxides_hydroxides,0.060981981456279755
bernoulli,GLiM,original,7,1,6,Cu_sulfides_supergene,0.056429777294397354
bernoulli,GLiM,original,7,1,7,Skarn_calc_silicates,0.05410410836338997
bernoulli,GLiM,original,7,1,8,Zn_sulfides,0.043975070118904114
bernoulli,GLiM,original,7,1,9,Other_silicates,0.041635747998952866
bernoulli,GLiM,original,7,1,10,Pb_sulfides,0.04097168892621994
bernoulli,GLiM,original,7,2,1,Quartz,0.07887136191129684
bernoulli,GLiM,original,7,2,2,Cu_sulfides_supergene,0.07792580127716064
bernoulli,GLiM,original,7,2,3,Carbonates,0.07695965468883514
bernoulli,GLiM,original,7,2,4,Cu_sulfides_primary,0.07124251127243042
bernoulli,GLiM,original,7,2,5,Cu_carbonates_silicates,0.06888487935066223
bernoulli,GLiM,original,7,2,6,Fe_sulfides,0.05602310970425606
bernoulli,GLiM,original,7,2,7,Fe_oxides_hydroxides,0.0531335175037384
bernoulli,GLiM,original,7,2,8,Other_silicates,0.049245256930589676
bernoulli,GLiM,original,7,2,9,Native_elements_misc,0.04758971184492111
bernoulli,GLiM,original,7,2,10,Feldspars,0.0471581295132637
bernoulli,GLiM,original,7,3,1,Cu_sulfides_primary,0.04307657107710838
bernoulli,GLiM,original,7,3,2,Fe_sulfides,0.04287610575556755
bernoulli,GLiM,original,7,3,3,Zn_sulfides,0.04171660915017128
bernoulli,GLiM,original,7,3,4,Fe_oxides_hydroxides,0.04149521887302399
bernoulli,GLiM,original,7,3,5,Carbonates,0.041440077126026154
bernoulli,GLiM,original,7,3,6,Cu_sulfides_supergene,0.041267119348049164
bernoulli,GLiM,original,7,3,7,Pb_sulfides,0.04081949591636658
bernoulli,GLiM,original,7,3,8,Quartz,0.040603894740343094
bernoulli,GLiM,original,7,3,9,Skarn_calc_silicates,0.040405210107564926
bernoulli,GLiM,original,7,3,10,Micas_sericite,0.039826203137636185
bernoulli,GLiM,original,7,4,1,PGE_alloys_intermetallics,0.039071258157491684
bernoulli,GLiM,original,7,4,2,As_Sb_Bi_sulfosalts,0.03363264724612236
bernoulli,GLiM,original,7,4,3,Cu_sulfides_primary,0.03353104740381241
bernoulli,GLiM,original,7,4,4,Native_elements_misc,0.03335298225283623
bernoulli,GLiM,original,7,4,5,Oxides_misc,0.0321519635617733
bernoulli,GLiM,original,7,4,6,Other_silicates,0.032032109797000885
bernoulli,GLiM,original,7,4,7,Sulfides_misc,0.03186287358403206
bernoulli,GLiM,original,7,4,8,Fe_sulfides,0.03167535364627838
bernoulli,GLiM,original,7,4,9,Zn_sulfides,0.03141339495778084
bernoulli,GLiM,original,7,4,10,Ni_Co_sulfides_arsenides,0.030731739476323128
bernoulli,GLiM,original,7,5,1,Fe_sulfides,0.10556662082672119
bernoulli,GLiM,original,7,5,2,Cu_sulfides_primary,0.10382325947284698
bernoulli,GLiM,original,7,5,3,Zn_sulfides,0.0761348232626915
bernoulli,GLiM,original,7,5,4,Fe_oxides_hydroxides,0.06793560087680817
bernoulli,GLiM,original,7,5,5,Other_silicates,0.05527287721633911
bernoulli,GLiM,original,7,5,6,Ni_Co_sulfides_arsenides,0.05408766493201256
bernoulli,GLiM,original,7,5,7,Pb_sulfides,0.05387204512953758
bernoulli,GLiM,original,7,5,8,Quartz,0.05165174975991249
bernoulli,GLiM,original,7,5,9,Micas_sericite,0.04408913105726242
bernoulli,GLiM,original,7,5,10,Carbonates,0.04383878409862518
bernoulli,GLiM,original,7,6,1,Cu_sulfides_primary,0.07249537110328674
bernoulli,GLiM,original,7,6,2,Zn_sulfides,0.07244139909744263
bernoulli,GLiM,original,7,6,3,Pb_sulfides,0.07191841304302216
bernoulli,GLiM,original,7,6,4,Fe_sulfides,0.0714166909456253
bernoulli,GLiM,original,7,6,5,Quartz,0.0675463154911995
bernoulli,GLiM,original,7,6,6,Barite,0.055314209312200546
bernoulli,GLiM,original,7,6,7,Ni_Co_sulfides_arsenides,0.05105902627110481
bernoulli,GLiM,original,7,6,8,Carbonates,0.04738910496234894
bernoulli,GLiM,original,7,6,9,Fe_oxides_hydroxides,0.046417485922575
bernoulli,GLiM,original,7,6,10,Au_Ag_native,0.045291729271411896
bernoulli,GLiM,original,7,7,1,Cu_sulfides_other,0.03414526954293251
bernoulli,GLiM,original,7,7,2,Oxides_misc,0.03374067693948746
bernoulli,GLiM,original,7,7,3,Other_silicates,0.031809139996767044
bernoulli,GLiM,original,7,7,4,As_Sb_Bi_sulfosalts,0.03176338970661163
bernoulli,GLiM,original,7,7,5,Cu_sulfides_primary,0.031215013936161995
bernoulli,GLiM,original,7,7,6,Mo_sulfides,0.030980398878455162
bernoulli,GLiM,original,7,7,7,Ni_Co_sulfides_arsenides,0.030946385115385056
bernoulli,GLiM,original,7,7,8,Zn_sulfides,0.030767157673835754
bernoulli,GLiM,original,7,7,9,Cu_sulfides_supergene,0.030675776302814484
bernoulli,GLiM,original,7,7,10,Pb_sulfides,0.03063880279660225
bernoulli,GLiM,equal_high,42,1,1,Fe_sulfides,0.07786645740270615
bernoulli,GLiM,equal_high,42,1,2,Cu_sulfides_primary,0.07763750106096268
bernoulli,GLiM,equal_high,42,1,3,Micas_sericite,0.0681774839758873
bernoulli,GLiM,equal_high,42,1,4,Mo_sulfides,0.062039412558078766
bernoulli,GLiM,equal_high,42,1,5,Fe_oxides_hydroxides,0.06097598001360893
bernoulli,GLiM,equal_high,42,1,6,Cu_sulfides_supergene,0.05633923038840294
bernoulli,GLiM,equal_high,42,1,7,Skarn_calc_silicates,0.053235940635204315
bernoulli,GLiM,equal_high,42,1,8,Zn_sulfides,0.044642698019742966
bernoulli,GLiM,equal_high,42,1,9,Other_silicates,0.041445448994636536
bernoulli,GLiM,equal_high,42,1,10,Cu_carbonates_silicates,0.04080618917942047
bernoulli,GLiM,equal_high,42,2,1,Quartz,0.07891110330820084
bernoulli,GLiM,equal_high,42,2,2,Cu_sulfides_supergene,0.07871142774820328
bernoulli,GLiM,equal_high,42,2,3,Carbonates,0.07750421017408371
bernoulli,GLiM,equal_high,42,2,4,Cu_sulfides_primary,0.07133521139621735
bernoulli,GLiM,equal_high,42,2,5,Cu_carbonates_silicates,0.0692356526851654
bernoulli,GLiM,equal_high,42,2,6,Fe_sulfides,0.05670098960399628
bernoulli,GLiM,equal_high,42,2,7,Fe_oxides_hydroxides,0.05341740697622299
bernoulli,GLiM,equal_high,42,2,8,Other_silicates,0.04885990172624588
bernoulli,GLiM,equal_high,42,2,9,Native_elements_misc,0.04733729362487793
bernoulli,GLiM,equal_high,42,2,10,Feldspars,0.045898161828517914
bernoulli,GLiM,equal_high,42,3,1,Fe_sulfides,0.04306338354945183
bernoulli,GLiM,equal_high,42,3,2,Cu_sulfides_primary,0.04298972710967064
bernoulli,GLiM,equal_high,42,3,3,Cu_sulfides_supergene,0.04162093997001648
bernoulli,GLiM,equal_high,42,3,4,Zn_sulfides,0.04156085103750229
bernoulli,GLiM,equal_high,42,3,5,Carbonates,0.041556939482688904
bernoulli,GLiM,equal_high,42,3,6,Fe_oxides_hydroxides,0.04132669419050217
bernoulli,GLiM,equal_high,42,3,7,Pb_sulfides,0.04068661853671074
bernoulli,GLiM,equal_high,42,3,8,Quartz,0.04047124460339546
bernoulli,GLiM,equal_high,42,3,9,Skarn_calc_silicates,0.04019015282392502
bernoulli,GLiM,equal_high,42,3,10,Micas_sericite,0.03964551165699959
bernoulli,GLiM,equal_high,42,4,1,Cu_sulfides_other,0.03505363315343857
bernoulli,GLiM,equal_high,42,4,2,Oxides_misc,0.03310950845479965
bernoulli,GLiM,equal_high,42,4,3,Micas_sericite,0.032806847244501114
bernoulli,GLiM,equal_high,42,4,4,Sulfates_other,0.032792430371046066
bernoulli,GLiM,equal_high,42,4,5,As_Sb_Bi_sulfosalts,0.032686978578567505
bernoulli,GLiM,equal_high,42,4,6,Ni_Co_sulfides_arsenides,0.03262455388903618
bernoulli,GLiM,equal_high,42,4,7,Sulfides_misc,0.031614258885383606
bernoulli,GLiM,equal_high,42,4,8,Pb_sulfides,0.03151923045516014
bernoulli,GLiM,equal_high,42,4,9,Native_elements_misc,0.031502287834882736
bernoulli,GLiM,equal_high,42,4,10,Cu_sulfides_primary,0.03134053200483322
bernoulli,GLiM,equal_high,42,5,1,Fe_sulfides,0.10540670901536942
bernoulli,GLiM,equal_high,42,5,2,Cu_sulfides_primary,0.10359834134578705
bernoulli,GLiM,equal_high,42,5,3,Zn_sulfides,0.07731520384550095
bernoulli,GLiM,equal_high,42,5,4,Fe_oxides_hydroxides,0.06761827319860458
bernoulli,GLiM,equal_high,42,5,5,Other_silicates,0.054959964007139206
bernoulli,GLiM,equal_high,42,5,6,Pb_sulfides,0.05472000688314438
bernoulli,GLiM,equal_high,42,5,7,Ni_Co_sulfides_arsenides,0.05395880714058876
bernoulli,GLiM,equal_high,42,5,8,Quartz,0.05048675090074539
bernoulli,GLiM,equal_high,42,5,9,Carbonates,0.04396973177790642
bernoulli,GLiM,equal_high,42,5,10,Micas_sericite,0.0435277484357357
bernoulli,GLiM,equal_high,42,6,1,Zn_sulfides,0.07274579256772995
bernoulli,GLiM,equal_high,42,6,2,Cu_sulfides_primary,0.07268199324607849
bernoulli,GLiM,equal_high,42,6,3,Pb_sulfides,0.07240517437458038
bernoulli,GLiM,equal_high,42,6,4,Fe_sulfides,0.07149558514356613
bernoulli,GLiM,equal_high,42,6,5,Quartz,0.0676584392786026
bernoulli,GLiM,equal_high,42,6,6,Barite,0.05530032142996788
bernoulli,GLiM,equal_high,42,6,7,Ni_Co_sulfides_arsenides,0.04993852227926254
bernoulli,GLiM,equal_high,42,6,8,Carbonates,0.048094309866428375
bernoulli,GLiM,equal_high,42,6,9,Fe_oxides_hydroxides,0.045701026916503906
bernoulli,GLiM,equal_high,42,6,10,Au_Ag_native,0.04545604810118675
bernoulli,GLiM,equal_high,42,7,1,PGE_alloys_intermetallics,0.037370286881923676
bernoulli,GLiM,equal_high,42,7,2,As_Sb_Bi_sulfosalts,0.03347840532660484
bernoulli,GLiM,equal_high,42,7,3,Native_elements_misc,0.03290802985429764
bernoulli,GLiM,equal_high,42,7,4,Other_silicates,0.032425571233034134
bernoulli,GLiM,equal_high,42,7,5,Fe_sulfides,0.031634241342544556
bernoulli,GLiM,equal_high,42,7,6,Sulfides_misc,0.031117189675569534
bernoulli,GLiM,equal_high,42,7,7,Ni_Co_sulfides_arsenides,0.030987968668341637
bernoulli,GLiM,equal_high,42,7,8,Cu_sulfides_primary,0.030950721353292465
bernoulli,GLiM,equal_high,42,7,9,Oxides_misc,0.03071317821741104
bernoulli,GLiM,equal_high,42,7,10,Fe_oxides_hydroxides,0.0306304432451725
bernoulli,GLiM,equal_high,123,1,1,Fe_sulfides,0.0779518187046051
bernoulli,GLiM,equal_high,123,1,2,Cu_sulfides_primary,0.0777578353881836
bernoulli,GLiM,equal_high,123,1,3,Micas_sericite,0.06792933493852615
bernoulli,GLiM,equal_high,123,1,4,Mo_sulfides,0.06156301498413086
bernoulli,GLiM,equal_high,123,1,5,Fe_oxides_hydroxides,0.06104881688952446
bernoulli,GLiM,equal_high,123,1,6,Cu_sulfides_supergene,0.05643128603696823
bernoulli,GLiM,equal_high,123,1,7,Skarn_calc_silicates,0.053656332194805145
bernoulli,GLiM,equal_high,123,1,8,Zn_sulfides,0.04388515278697014
bernoulli,GLiM,equal_high,123,1,9,Other_silicates,0.042027123272418976
bernoulli,GLiM,equal_high,123,1,10,Pb_sulfides,0.04056971147656441
bernoulli,GLiM,equal_high,123,2,1,Quartz,0.07831712812185287
bernoulli,GLiM,equal_high,123,2,2,Cu_sulfides_supergene,0.07829023897647858
bernoulli,GLiM,equal_high,123,2,3,Carbonates,0.07766517996788025
bernoulli,GLiM,equal_high,123,2,4,Cu_sulfides_primary,0.07079824805259705
bernoulli,GLiM,equal_high,123,2,5,Cu_carbonates_silicates,0.06997769325971603
bernoulli,GLiM,equal_high,123,2,6,Fe_sulfides,0.05573384836316109
bernoulli,GLiM,equal_high,123,2,7,Fe_oxides_hydroxides,0.05260520428419113
bernoulli,GLiM,equal_high,123,2,8,Other_silicates,0.04880023002624512
bernoulli,GLiM,equal_high,123,2,9,Native_elements_misc,0.047803252935409546
bernoulli,GLiM,equal_high,123,2,10,Feldspars,0.04515095055103302
bernoulli,GLiM,equal_high,123,3,1,Fe_sulfides,0.04289252310991287
bernoulli,GLiM,equal_high,123,3,2,Cu_sulfides_primary,0.04286281764507294
bernoulli,GLiM,equal_high,123,3,3,Zn_sulfides,0.04168695956468582
bernoulli,GLiM,equal_high,123,3,4,Fe_oxides_hydroxides,0.04146585986018181
bernoulli,GLiM,equal_high,123,3,5,Cu_sulfides_supergene,0.04145205020904541
bernoulli,GLiM,equal_high,123,3,6,Carbonates,0.041323740035295486
bernoulli,GLiM,equal_high,123,3,7,Pb_sulfides,0.04068079963326454
bernoulli,GLiM,equal_high,123,3,8,Quartz,0.04062604531645775
bernoulli,GLiM,equal_high,123,3,9,Skarn_calc_silicates,0.04047325998544693
bernoulli,GLiM,equal_high,123,3,10,Micas_sericite,0.03956146910786629
bernoulli,GLiM,equal_high,123,4,1,PGE_alloys_intermetallics,0.03675810992717743
bernoulli,GLiM,equal_high,123,4,2,As_Sb_Bi_sulfosalts,0.03413856402039528
bernoulli,GLiM,equal_high,123,4,3,Cu_sulfides_primary,0.033079031854867935
bernoulli,GLiM,equal_high,123,4,4,Sulfides_misc,0.032951004803180695
bernoulli,GLiM,equal_high,123,4,5,Fe_sulfides,0.032897915691137314
bernoulli,GLiM,equal_high,123,4,6,Native_elements_misc,0.032135289162397385
bernoulli,GLiM,equal_high,123,4,7,Other_silicates,0.031972888857126236
bernoulli,GLiM,equal_high,123,4,8,Oxides_misc,0.031943824142217636
bernoulli,GLiM,equal_high,123,4,9,Ni_Co_sulfides_arsenides,0.031164463609457016
bernoulli,GLiM,equal_high,123,4,10,Zn_sulfides,0.030964404344558716
bernoulli,GLiM,equal_high,123,5,1,Fe_sulfides,0.10563768446445465
bernoulli,GLiM,equal_high,123,5,2,Cu_sulfides_primary,0.10386994481086731
bernoulli,GLiM,equal_high,123,5,3,Zn_sulfides,0.07634124159812927
bernoulli,GLiM,equal_high,123,5,4,Fe_oxides_hydroxides,0.06753794848918915
bernoulli,GLiM,equal_high,123,5,5,Other_silicates,0.055620308965444565
bernoulli,GLiM,equal_high,123,5,6,Ni_Co_sulfides_arsenides,0.05473858490586281
bernoulli,GLiM,equal_high,123,5,7,Pb_sulfides,0.053944122046232224
bernoulli,GLiM,equal_high,123,5,8,Quartz,0.052076343446969986
bernoulli,GLiM,equal_high,123,5,9,Carbonates,0.04453824460506439
bernoulli,GLiM,equal_high,123,5,10,Micas_sericite,0.04374038800597191
bernoulli,GLiM,equal_high,123,6,1,Zn_sulfides,0.07280220836400986
bernoulli,GLiM,equal_high,123,6,2,Cu_sulfides_primary,0.0727948397397995
bernoulli,GLiM,equal_high,123,6,3,Pb_sulfides,0.07231307774782181
bernoulli,GLiM,equal_high,123,6,4,Fe_sulfides,0.0716991126537323
bernoulli,GLiM,equal_high,123,6,5,Quartz,0.067708820104599
bernoulli,GLiM,equal_high,123,6,6,Barite,0.054479338228702545
bernoulli,GLiM,equal_high,123,6,7,Ni_Co_sulfides_arsenides,0.05065782368183136
bernoulli,GLiM,equal_high,123,6,8,Carbonates,0.04810940846800804
bernoulli,GLiM,equal_high,123,6,9,Fe_oxides_hydroxides,0.045420076698064804
bernoulli,GLiM,equal_high,123,6,10,Au_Ag_native,0.04504949226975441
bernoulli,GLiM,equal_high,123,7,1,Ni_Co_sulfides_arsenides,0.03398231044411659
bernoulli,GLiM,equal_high,123,7,2,Oxides_misc,0.03265083208680153
bernoulli,GLiM,equal_high,123,7,3,Cu_sulfides_other,0.03262947127223015
bernoulli,GLiM,equal_high,123,7,4,Sulfides_misc,0.03237389400601387
bernoulli,GLiM,equal_high,123,7,5,Sulfates_other,0.032048702239990234
bernoulli,GLiM,equal_high,123,7,6,Zn_sulfides,0.03172311931848526
bernoulli,GLiM,equal_high,123,7,7,As_Sb_Bi_sulfosalts,0.031535666435956955
bernoulli,GLiM,equal_high,123,7,8,Native_elements_misc,0.031082410365343094
bernoulli,GLiM,equal_high,123,7,9,Pb_sulfides,0.030880043283104897
bernoulli,GLiM,equal_high,123,7,10,Au_Ag_native,0.030876297503709793
bernoulli,GLiM,equal_high,7,1,1,Fe_sulfides,0.07811375707387924
bernoulli,GLiM,equal_high,7,1,2,Cu_sulfides_primary,0.07792968302965164
bernoulli,GLiM,equal_high,7,1,3,Micas_sericite,0.06811527162790298
bernoulli,GLiM,equal_high,7,1,4,Fe_oxides_hydroxides,0.061274584382772446
bernoulli,GLiM,equal_high,7,1,5,Mo_sulfides,0.06113412603735924
bernoulli,GLiM,equal_high,7,1,6,Cu_sulfides_supergene,0.056279003620147705
bernoulli,GLiM,equal_high,7,1,7,Skarn_calc_silicates,0.05346500501036644
bernoulli,GLiM,equal_high,7,1,8,Zn_sulfides,0.04431191831827164
bernoulli,GLiM,equal_high,7,1,9,Other_silicates,0.042064741253852844
bernoulli,GLiM,equal_high,7,1,10,Cu_carbonates_silicates,0.040871512144804
bernoulli,GLiM,equal_high,7,2,1,Quartz,0.07875752449035645
bernoulli,GLiM,equal_high,7,2,2,Cu_sulfides_supergene,0.07816357910633087
bernoulli,GLiM,equal_high,7,2,3,Carbonates,0.07801005989313126
bernoulli,GLiM,equal_high,7,2,4,Cu_sulfides_primary,0.07198288291692734
bernoulli,GLiM,equal_high,7,2,5,Cu_carbonates_silicates,0.06947128474712372
bernoulli,GLiM,equal_high,7,2,6,Fe_sulfides,0.057090163230895996
bernoulli,GLiM,equal_high,7,2,7,Fe_oxides_hydroxides,0.052510734647512436
bernoulli,GLiM,equal_high,7,2,8,Other_silicates,0.04756966233253479
bernoulli,GLiM,equal_high,7,2,9,Native_elements_misc,0.04743076115846634
bernoulli,GLiM,equal_high,7,2,10,Feldspars,0.04649046063423157
bernoulli,GLiM,equal_high,7,3,1,Fe_sulfides,0.04285243898630142
bernoulli,GLiM,equal_high,7,3,2,Cu_sulfides_primary,0.04280289262533188
bernoulli,GLiM,equal_high,7,3,3,Zn_sulfides,0.041683901101350784
bernoulli,GLiM,equal_high,7,3,4,Carbonates,0.04138115793466568
bernoulli,GLiM,equal_high,7,3,5,Fe_oxides_hydroxides,0.041347686201334
bernoulli,GLiM,equal_high,7,3,6,Cu_sulfides_supergene,0.041302572935819626
bernoulli,GLiM,equal_high,7,3,7,Quartz,0.04068012163043022
bernoulli,GLiM,equal_high,7,3,8,Pb_sulfides,0.040312327444553375
bernoulli,GLiM,equal_high,7,3,9,Skarn_calc_silicates,0.040244538336992264
bernoulli,GLiM,equal_high,7,3,10,Sulfates_other,0.03973766416311264
bernoulli,GLiM,equal_high,7,4,1,PGE_alloys_intermetallics,0.037839051336050034
bernoulli,GLiM,equal_high,7,4,2,Cu_sulfides_primary,0.03478026017546654
bernoulli,GLiM,equal_high,7,4,3,Oxides_misc,0.03315280005335808
bernoulli,GLiM,equal_high,7,4,4,As_Sb_Bi_sulfosalts,0.03286636248230934
bernoulli,GLiM,equal_high,7,4,5,Native_elements_misc,0.03198518231511116
bernoulli,GLiM,equal_high,7,4,6,Sulfides_misc,0.03175942599773407
bernoulli,GLiM,equal_high,7,4,7,Fe_sulfides,0.03149121254682541
bernoulli,GLiM,equal_high,7,4,8,Cu_sulfides_other,0.031186504289507866
bernoulli,GLiM,equal_high,7,4,9,Other_silicates,0.030956381931900978
bernoulli,GLiM,equal_high,7,4,10,Fe_oxides_hydroxides,0.030400484800338745
bernoulli,GLiM,equal_high,7,5,1,Fe_sulfides,0.1054772287607193
bernoulli,GLiM,equal_high,7,5,2,Cu_sulfides_primary,0.10346758365631104
bernoulli,GLiM,equal_high,7,5,3,Zn_sulfides,0.07727579027414322
bernoulli,GLiM,equal_high,7,5,4,Fe_oxides_hydroxides,0.067972831428051
bernoulli,GLiM,equal_high,7,5,5,Other_silicates,0.055222153663635254
bernoulli,GLiM,equal_high,7,5,6,Ni_Co_sulfides_arsenides,0.05380331352353096
bernoulli,GLiM,equal_high,7,5,7,Pb_sulfides,0.05268364027142525
bernoulli,GLiM,equal_high,7,5,8,Quartz,0.05166888236999512
bernoulli,GLiM,equal_high,7,5,9,Carbonates,0.044801078736782074
bernoulli,GLiM,equal_high,7,5,10,Micas_sericite,0.043502192944288254
bernoulli,GLiM,equal_high,7,6,1,Zn_sulfides,0.07240935415029526
bernoulli,GLiM,equal_high,7,6,2,Cu_sulfides_primary,0.07227306813001633
bernoulli,GLiM,equal_high,7,6,3,Pb_sulfides,0.07190646231174469
bernoulli,GLiM,equal_high,7,6,4,Fe_sulfides,0.07113559544086456
bernoulli,GLiM,equal_high,7,6,5,Quartz,0.06684379279613495
bernoulli,GLiM,equal_high,7,6,6,Barite,0.055513206869363785
bernoulli,GLiM,equal_high,7,6,7,Ni_Co_sulfides_arsenides,0.049347251653671265
bernoulli,GLiM,equal_high,7,6,8,Carbonates,0.047470204532146454
bernoulli,GLiM,equal_high,7,6,9,Au_Ag_native,0.045895252376794815
bernoulli,GLiM,equal_high,7,6,10,Fe_oxides_hydroxides,0.04561677947640419
bernoulli,GLiM,equal_high,7,7,1,Sulfates_other,0.03449592366814613
bernoulli,GLiM,equal_high,7,7,2,Cu_sulfides_other,0.03256973996758461
bernoulli,GLiM,equal_high,7,7,3,Other_silicates,0.03252885490655899
bernoulli,GLiM,equal_high,7,7,4,Cu_sulfides_primary,0.03197285905480385
bernoulli,GLiM,equal_high,7,7,5,Oxides_misc,0.03182748705148697
bernoulli,GLiM,equal_high,7,7,6,Native_elements_misc,0.03149272873997688
bernoulli,GLiM,equal_high,7,7,7,Pb_sulfides,0.03120020590722561
bernoulli,GLiM,equal_high,7,7,8,Micas_sericite,0.031079065054655075
bernoulli,GLiM,equal_high,7,7,9,Zn_sulfides,0.031058460474014282
bernoulli,GLiM,equal_high,7,7,10,Phosphates_other,0.030764346942305565
